index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
438;false;false;1;2;437;0;0;9485;3678570;15324;296621;
380;false;false;1;2;379;0;0;9485;3678570;15324;296621;
410;false;false;1;2;409;0;0;9485;3678570;15324;296621;
500;false;false;1;2;499;0;0;9485;3678570;15324;296621;
414;false;false;1;2;413;0;0;9485;3678570;15324;296621;
464;false;false;1;2;463;0;0;9485;3678570;15324;296621;
418;false;false;1;2;417;0;0;9485;3678570;15324;296621;
426;false;false;1;2;425;0;0;9485;3678570;15324;296621;
432;false;false;1;2;431;0;0;9485;3678570;15324;296621;
392;false;false;1;2;391;0;0;9485;3678570;15324;296621;
512;false;false;1;2;511;0;0;9485;3678570;15324;296621;
390;false;false;1;2;389;0;0;9485;3678570;15324;296621;
482;false;false;1;2;481;0;0;9485;3678570;15324;296621;
628;true;true;6;7;615;7;0;51498;3604085;89809;254608;
456;false;false;1;2;455;0;0;9485;3678570;15324;296621;
486;false;false;1;2;485;0;0;9485;3678570;15324;296621;
470;false;false;1;2;469;0;0;9485;3678570;15324;296621;
452;false;false;1;2;451;0;0;9485;3678570;15324;296621;
474;false;false;1;2;473;0;0;9485;3678570;15324;296621;
440;false;false;1;2;439;0;0;9485;3678570;15324;296621;
472;false;false;1;2;471;0;0;9485;3678570;15324;296621;
480;false;false;1;2;479;0;0;9485;3678570;15324;296621;
490;false;false;1;2;489;0;0;9485;3678570;15324;296621;
496;false;false;1;2;495;0;0;9485;3678570;15324;296621;
468;false;false;1;2;467;0;0;9485;3678570;15324;296621;
446;false;false;1;2;445;0;0;9485;3678570;15324;296621;
424;false;false;1;2;423;0;0;9485;3678570;15324;296621;
386;false;false;1;2;385;0;0;9485;3678570;15324;296621;
462;false;false;1;2;461;0;0;9485;3678570;15324;296621;
534;false;false;1;2;533;0;0;9485;3678570;15324;296621;
488;false;false;1;2;487;0;0;9485;3678570;15324;296621;
594;false;false;1;2;593;0;0;9485;3678570;15324;296621;
650;false;false;6;8;636;7;0;51498;3604085;89809;254608;
746;false;false;6;8;729;10;0;51498;3604085;89809;254608;
504;false;false;1;2;503;0;0;9485;3678570;15324;296621;
606;false;false;1;2;605;0;0;9485;3678570;15324;296621;
558;false;false;1;2;557;0;0;9485;3678570;15324;296621;
514;false;false;1;2;513;0;0;9485;3678570;15324;296621;
562;false;false;1;2;561;0;0;9485;3678570;15324;296621;
728;false;false;6;8;712;9;0;51498;3604085;89809;254608;
526;false;false;1;2;525;0;0;9485;3678570;15324;296621;
576;false;false;1;2;575;0;0;9485;3678570;15324;296621;
520;false;false;1;2;519;0;0;9485;3678570;15324;296621;
510;false;false;1;2;509;0;0;9485;3678570;15324;296621;
550;false;false;1;2;549;0;0;9485;3678570;15324;296621;
702;false;false;6;8;686;9;0;51498;3604085;89809;254608;
506;false;false;1;2;505;0;0;9485;3678570;15324;296621;
586;false;false;1;2;585;0;0;9485;3678570;15324;296621;
546;false;false;1;2;545;0;0;9485;3678570;15324;296621;
582;false;false;1;2;581;0;0;9485;3678570;15324;296621;
584;false;false;1;2;583;0;0;9485;3678570;15324;296621;
686;false;false;6;8;671;8;0;51498;3604085;89809;254608;
596;false;false;1;2;595;0;0;9485;3678570;15324;296621;
658;false;false;6;8;644;7;0;51498;3604085;89809;254608;
508;false;false;1;2;507;0;0;9485;3678570;15324;296621;
556;false;false;1;2;555;0;0;9485;3678570;15324;296621;
542;false;false;1;2;541;0;0;9485;3678570;15324;296621;
522;false;false;1;2;521;0;0;9485;3678570;15324;296621;
652;false;false;6;8;638;7;0;51498;3604085;89809;254608;
552;false;false;1;2;551;0;0;9485;3678570;15324;296621;
516;false;false;1;2;515;0;0;9485;3678570;15324;296621;
518;false;false;1;2;517;0;0;9485;3678570;15324;296621;
536;false;false;1;2;535;0;0;9485;3678570;15324;296621;
574;false;false;1;2;573;0;0;9485;3678570;15324;296621;
548;false;false;1;2;547;0;0;9485;3678570;15324;296621;
614;false;false;1;2;613;0;0;9485;3678570;15324;296621;
560;false;false;1;2;559;0;0;9485;3678570;15324;296621;
528;false;false;1;2;527;0;0;9485;3678570;15324;296621;
524;false;false;1;2;523;0;0;9485;3678570;15324;296621;
532;false;false;1;2;531;0;0;9485;3678570;15324;296621;
554;false;false;1;2;553;0;0;9485;3678570;15324;296621;
602;false;false;1;2;601;0;0;9485;3678570;15324;296621;
538;false;false;1;2;537;0;0;9485;3678570;15324;296621;
592;false;false;1;2;591;0;0;9485;3678570;15324;296621;
626;true;true;4;5;620;2;0;38342;3634741;59153;267764;
608;false;false;1;2;607;0;0;9485;3678570;15324;296621;
530;false;false;1;2;529;0;0;9485;3678570;15324;296621;
540;false;false;1;2;539;0;0;9485;3678570;15324;296621;
622;false;false;1;2;621;0;0;9485;3678570;15324;296621;
616;false;false;1;2;615;0;0;9485;3678570;15324;296621;
618;false;false;1;2;617;0;0;9485;3678570;15324;296621;
578;false;false;1;2;577;0;0;9485;3678570;15324;296621;
588;false;false;1;2;587;0;0;9485;3678570;15324;296621;
620;false;false;1;2;619;0;0;9485;3678570;15324;296621;
656;false;false;6;8;642;7;0;51498;3604085;89809;254608;
610;false;false;1;2;609;0;0;9485;3678570;15324;296621;
590;false;false;1;2;589;0;0;9485;3678570;15324;296621;
580;false;false;1;2;579;0;0;9485;3678570;15324;296621;
700;false;false;6;8;684;9;0;51498;3604085;89809;254608;
564;false;false;1;2;563;0;0;9485;3678570;15324;296621;
570;false;false;1;2;569;0;0;9485;3678570;15324;296621;
598;false;false;1;2;597;0;0;9485;3678570;15324;296621;
572;false;false;1;2;571;0;0;9485;3678570;15324;296621;
568;false;false;1;2;567;0;0;9485;3678570;15324;296621;
612;false;false;1;2;611;0;0;9485;3678570;15324;296621;
712;false;false;6;8;696;9;0;51498;3604085;89809;254608;
624;true;true;3;4;619;2;0;29695;3650397;43497;276411;
630;false;false;6;8;616;7;0;51498;3604085;89809;254608;
604;false;false;1;2;603;0;0;9485;3678570;15324;296621;
682;false;false;6;8;667;8;0;51498;3604085;89809;254608;
718;false;false;6;8;702;9;0;51498;3604085;89809;254608;
544;false;false;1;2;543;0;0;9485;3678570;15324;296621;
710;false;false;6;8;694;9;0;51498;3604085;89809;254608;
600;false;false;1;2;599;0;0;9485;3678570;15324;296621;
640;false;false;6;8;626;7;0;51498;3604085;89809;254608;
634;false;false;6;8;620;7;0;51498;3604085;89809;254608;
654;false;false;6;8;640;7;0;51498;3604085;89809;254608;
696;false;false;6;8;680;9;0;51498;3604085;89809;254608;
750;false;false;6;10;731;10;0;51498;3604085;89809;254608;
674;false;false;6;8;659;8;0;51498;3604085;89809;254608;
754;false;false;6;13;732;10;0;51498;3604085;89809;254608;
648;false;false;6;8;634;7;0;51498;3604085;89809;254608;
818;false;false;6;14;795;10;0;51498;3604085;89809;254608;
744;false;false;6;8;727;10;0;51498;3604085;89809;254608;
664;false;false;6;8;650;7;0;51498;3604085;89809;254608;
646;false;false;6;8;632;7;0;51498;3604085;89809;254608;
636;false;false;6;8;622;7;0;51498;3604085;89809;254608;
680;false;false;6;8;665;8;0;51498;3604085;89809;254608;
694;false;false;6;8;678;9;0;51498;3604085;89809;254608;
716;false;false;6;8;700;9;0;51498;3604085;89809;254608;
706;false;false;6;8;690;9;0;51498;3604085;89809;254608;
668;false;false;6;8;653;8;0;51498;3604085;89809;254608;
736;false;false;6;8;720;9;0;51498;3604085;89809;254608;
690;false;false;6;8;674;9;0;51498;3604085;89809;254608;
684;false;false;6;8;669;8;0;51498;3604085;89809;254608;
724;false;false;6;8;708;9;0;51498;3604085;89809;254608;
644;false;false;6;8;630;7;0;51498;3604085;89809;254608;
660;false;false;6;8;646;7;0;51498;3604085;89809;254608;
632;false;false;6;8;618;7;0;51498;3604085;89809;254608;
