index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
582;false;false;1;2;581;0;0;19170;3693894;0;286936;
512;false;false;1;2;511;0;0;19170;3693894;0;286936;
616;false;false;1;2;615;0;0;19170;3693894;0;286936;
506;false;false;1;2;505;0;0;19170;3693894;0;286936;
522;false;false;1;2;521;0;0;19170;3693894;0;286936;
558;false;false;1;2;557;0;0;19170;3693894;0;286936;
562;false;false;1;2;561;0;0;19170;3693894;0;286936;
596;false;false;1;2;595;0;0;19170;3693894;0;286936;
572;false;false;1;2;571;0;0;19170;3693894;0;286936;
552;false;false;1;2;551;0;0;19170;3693894;0;286936;
608;false;false;1;2;607;0;0;19170;3693894;0;286936;
540;false;false;1;2;539;0;0;19170;3693894;0;286936;
568;false;false;1;2;567;0;0;19170;3693894;0;286936;
618;false;false;1;2;617;0;0;19170;3693894;0;286936;
628;true;true;5;7;620;2;0;72995;3662483;31411;233111;
610;false;false;1;2;609;0;0;19170;3693894;0;286936;
520;false;false;1;2;519;0;0;19170;3693894;0;286936;
560;false;false;1;2;559;0;0;19170;3693894;0;286936;
524;false;false;1;2;523;0;0;19170;3693894;0;286936;
578;false;false;1;2;577;0;0;19170;3693894;0;286936;
586;false;false;1;2;585;0;0;19170;3693894;0;286936;
590;false;false;1;2;589;0;0;19170;3693894;0;286936;
574;false;false;1;2;573;0;0;19170;3693894;0;286936;
612;false;false;1;2;611;0;0;19170;3693894;0;286936;
584;false;false;1;2;583;0;0;19170;3693894;0;286936;
666;false;false;5;8;657;2;0;72995;3662483;31411;233111;
606;false;false;1;2;605;0;0;19170;3693894;0;286936;
682;false;false;5;8;673;2;0;72995;3662483;31411;233111;
556;false;false;1;2;555;0;0;19170;3693894;0;286936;
588;false;false;1;2;587;0;0;19170;3693894;0;286936;
566;false;false;1;2;565;0;0;19170;3693894;0;286936;
564;false;false;1;2;563;0;0;19170;3693894;0;286936;
640;false;false;5;8;631;2;0;72995;3662483;31411;233111;
576;false;false;1;2;575;0;0;19170;3693894;0;286936;
712;false;false;5;8;703;2;0;72995;3662483;31411;233111;
638;false;false;5;8;629;2;0;72995;3662483;31411;233111;
704;false;false;5;8;695;2;0;72995;3662483;31411;233111;
622;false;false;1;2;621;0;0;22142;3691065;2829;283964;
752;false;false;5;11;740;2;0;72995;3662483;31411;233111;
554;false;false;1;2;553;0;0;19170;3693894;0;286936;
594;false;false;1;2;593;0;0;19170;3693894;0;286936;
696;false;false;5;8;687;2;0;72995;3662483;31411;233111;
728;false;false;5;8;719;2;0;72995;3662483;31411;233111;
620;false;false;1;2;619;0;0;19170;3693894;0;286936;
602;false;false;1;2;601;0;0;19170;3693894;0;286936;
652;false;false;5;8;643;2;0;72995;3662483;31411;233111;
660;false;false;5;8;651;2;0;72995;3662483;31411;233111;
528;false;false;1;2;527;0;0;19170;3693894;0;286936;
664;false;false;5;8;655;2;0;72995;3662483;31411;233111;
692;false;false;5;8;683;2;0;72995;3662483;31411;233111;
536;false;false;1;2;535;0;0;19170;3693894;0;286936;
724;false;false;5;8;715;2;0;72995;3662483;31411;233111;
656;false;false;5;8;647;2;0;72995;3662483;31411;233111;
678;false;false;5;8;669;2;0;72995;3662483;31411;233111;
634;false;false;5;8;625;2;0;72995;3662483;31411;233111;
744;false;false;5;8;735;2;0;72995;3662483;31411;233111;
676;false;false;5;8;667;2;0;72995;3662483;31411;233111;
668;false;false;5;8;659;2;0;72995;3662483;31411;233111;
642;false;false;5;8;633;2;0;72995;3662483;31411;233111;
672;false;false;5;8;663;2;0;72995;3662483;31411;233111;
748;false;false;5;8;739;2;0;72995;3662483;31411;233111;
722;false;false;5;8;713;2;0;72995;3662483;31411;233111;
736;false;false;5;8;727;2;0;72995;3662483;31411;233111;
708;false;false;5;8;699;2;0;72995;3662483;31411;233111;
726;false;false;5;8;717;2;0;72995;3662483;31411;233111;
720;false;false;5;8;711;2;0;72995;3662483;31411;233111;
646;false;false;5;8;637;2;0;72995;3662483;31411;233111;
742;false;false;5;8;733;2;0;72995;3662483;31411;233111;
690;false;false;5;8;681;2;0;72995;3662483;31411;233111;
694;false;false;5;8;685;2;0;72995;3662483;31411;233111;
684;false;false;5;8;675;2;0;72995;3662483;31411;233111;
766;false;false;5;14;751;2;0;72995;3662483;31411;233111;
754;false;false;5;13;740;2;0;72995;3662483;31411;233111;
570;false;false;1;2;569;0;0;19170;3693894;0;286936;
732;false;false;5;8;723;2;0;72995;3662483;31411;233111;
680;false;false;5;8;671;2;0;72995;3662483;31411;233111;
750;false;false;5;10;739;2;0;72995;3662483;31411;233111;
746;false;false;5;8;737;2;0;72995;3662483;31411;233111;
648;false;false;5;8;639;2;0;72995;3662483;31411;233111;
658;false;false;5;8;649;2;0;72995;3662483;31411;233111;
718;false;false;5;8;709;2;0;72995;3662483;31411;233111;
674;false;false;5;8;665;2;0;72995;3662483;31411;233111;
636;false;false;5;8;627;2;0;72995;3662483;31411;233111;
734;false;false;5;8;725;2;0;72995;3662483;31411;233111;
702;false;false;5;8;693;2;0;72995;3662483;31411;233111;
650;false;false;5;8;641;2;0;72995;3662483;31411;233111;
730;false;false;5;8;721;2;0;72995;3662483;31411;233111;
738;false;false;5;8;729;2;0;72995;3662483;31411;233111;
686;false;false;5;8;677;2;0;72995;3662483;31411;233111;
966;false;false;5;16;949;2;0;73313;3657617;36277;232793;
716;false;false;5;8;707;2;0;72995;3662483;31411;233111;
762;false;false;5;14;747;2;0;72995;3662483;31411;233111;
662;false;false;5;8;653;2;0;72995;3662483;31411;233111;
698;false;false;5;8;689;2;0;72995;3662483;31411;233111;
856;false;false;5;14;841;2;0;73313;3657617;36277;232793;
770;false;false;5;14;755;2;0;72995;3662483;31411;233111;
768;false;false;5;14;753;2;0;72995;3662483;31411;233111;
630;false;false;5;8;621;2;0;72995;3662483;31411;233111;
756;false;false;5;14;741;2;0;72995;3662483;31411;233111;
866;false;false;5;14;851;2;0;73313;3657617;36277;232793;
782;false;false;5;14;767;2;0;72995;3662483;31411;233111;
632;false;false;5;8;623;2;0;72995;3662483;31411;233111;
1046;false;false;5;18;1027;2;0;73313;3657617;36277;232793;
